SUBJECT	Coursecode	GRADING_BASIS_ENRL	Gender	AGE	YearSchool	COMP_ACT_SCORE	URM	msl01	msl02	msl03	msl04	msl05	msl06	msl07	msl08	msl09	msl10	msl11	msl12	msl13	msl14	msl15	msl16	msl17	msl18	msl19	msl20	Exams_percent	Course_percent	NonExam_percent	ZExams_percent	ZCourse_percent	ZNonExam_percent
BIOL	1003.3	A-F	0	22	Senior	29	0	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0.794090909	0.889962963	0.955875	0.6539723	0.515290565	0.292604707
BIOL	1003.3	A-F	1	22	Senior	31	0	6	5	4	5	5	4	5	4	5	5	4	5	5	5	4	4	5	5	5	6	0.915272727	0.949333333	0.97275	1.725581464	1.152477006	0.456223653
BIOL	1003.3	A-F	0	21	Junior	 	1	5	2	4	4	5	6	4	4	4	5	5	4	5	6	4	5	5	3	4	4	0.454363636	0.730703704	0.9206875	-2.350231343	-1.19394319	-0.048571095
BIOL	1003.3	A-F	0	21	Sophomore	 	0	4	1	3	4	4	3	3	3	4	3	4	3	4	3	4	4	4	3	4	4	0.464545455	0.579592593	0.6586875	-2.260193656	-2.815727778	-2.588906729
BIOL	1003.3	S-N	1	21	Junior	 	0	 	6	3	6	4	5	3	4	5	4	4	3	 	5	4	3	4	5	4	4	0.572727273	0.655962963	0.7131875	-1.303543315	-1.996090571	-2.060478133
BIOL	1003.3	S-N	1	21	Junior	 	0	5	4	4	5	5	4	4	4	4	5	 	4	4	5	5	5	4	4	4	4	0.584363636	0.592851852	0.5986875	-1.200643116	-2.673424133	-3.170662981
BIOL	1003.3	S-N	1	21	Junior	 	0	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0.631818182	0.687555556	0.725875	-0.781003212	-1.657026288	-1.937460926
BIOL	1003.3	A-F	0	21	Senior	 	0	6	1	3	5	6	6	6	5	3	4	4	5	6	4	6	2	4	1	3	5	0.82	0.914851852	0.9800625	0.883086038	0.782408028	0.527125196
BIOL	1003.3	A-F	0	21	Senior	 	0	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0.921181818	0.965148148	0.995375	1.777835475	1.322207896	0.67559424
BIOL	1003.3	A-F	0	21	Junior	20	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.542545455	0.515703704	0.49725	-1.57044072	-3.501408764	-4.154194644
BIOL	1003.3	A-F	1	21	Sophomore	20	0	4	2	7	7	6	4	7	2	2	7	7	7	7	7	6	4	5	3	2	2	0.564545455	0.770481481	0.9120625	-1.37589502	-0.767032255	-0.132198556
BIOL	1003.3	A-F	0	21	Sophomore	21	0	5	4	5	5	5	4	4	4	4	4	4	4	4	5	5	5	5	4	4	4	0.542272727	0.799333333	0.9760625	-1.57285245	-0.457382696	0.488341446
BIOL	1003.3	A-F	1	21	Sophomore	23	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
BIOL	1003.3	A-F	0	21	Sophomore	23	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.64	0.794407407	0.9005625	-0.708651507	-0.510249695	-0.243701838
BIOL	1003.3	A-F	0	21	Sophomore	23	0	4	3	5	5	6	3	6	4	3	6	5	6	6	6	6	5	3	4	5	5	0.729818182	0.768814815	0.795625	0.085609451	-0.784919578	-1.261169283
BIOL	1003.3	A-F	0	21	Junior	24	0	5	4	4	5	5	7	4	7	4	3	6	6	6	5	6	3	5	4	4	5	0.794363636	0.936481481	1.0341875	0.656384021	1.014545815	1.051917815
BIOL	1003.3	S-N	1	21	Junior	25	0	5	1	3	5	3	5	3	4	3	3	5	5	4	2	2	2	5	2	3	5	0.581181818	0.742037037	0.852625	-1.228779889	-1.07230935	-0.708500843
BIOL	1003.3	A-F	0	21	Senior	25	0	6	5	5	6	6	7	4	5	4	6	5	6	6	6	6	6	6	5	6	5	0.691636364	0.879407407	1.0085	-0.252031845	0.402004137	0.80285342
BIOL	1003.3	S-N	0	21	Senior	25	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.722090909	0.870814815	0.9730625	0.017277281	0.30978502	0.459253633
BIOL	1003.3	S-N	0	21	Junior	26	0	4	5	7	5	5	7	6	5	5	7	7	6	6	7	6	4	3	6	5	5	0.586363636	0.774962963	0.904625	-1.182957143	-0.718935207	-0.204312092
BIOL	1003.3	A-F	0	21	Junior	26	0	5	1	7	4	4	2	6	6	4	6	3	5	5	5	4	7	5	4	5	5	0.595909091	0.794666667	0.9313125	-1.098546814	-0.507467213	0.054448241
BIOL	1003.3	S-N	1	21	Senior	27	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.663909091	0.790444444	0.8774375	-0.497223742	-0.552781791	-0.467920393
BIOL	1003.3	A-F	1	21	Senior	27	0	4	4	4	4	3	4	4	3	4	3	4	4	4	4	4	2	5	2	5	3	0.718454545	0.849185185	0.9390625	-0.014879036	0.077647221	0.129591757
BIOL	1003.3	S-N	0	21	Senior	27	0	4	1	6	4	5	5	5	5	5	5	4	4	4	5	3	4	4	4	4	5	0.728454545	0.881111111	0.9860625	0.073550828	0.420288966	0.585300821
BIOL	1003.3	A-F	0	21	Senior	27	0	6	6	6	6	5	6	6	6	5	4	6	6	6	6	6	4	6	4	6	6	0.734818182	0.890185185	0.997	0.129824383	0.51767554	0.691350138
BIOL	1003.3	A-F	1	21	Senior	27	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.748181818	0.775444444	0.7941875	0.247998834	-0.713767761	-1.275107193
BIOL	1003.3	S-N	0	21	Senior	28	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.655272727	0.752814815	0.819875	-0.573594991	-0.956637946	-1.026042798
BIOL	1003.3	A-F	0	21	Junior	28	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.694090909	0.79462963	0.86375	-0.230326337	-0.507864709	-0.600633538
BIOL	1003.3	A-F	1	21	Senior	28	0	6	5	4	5	7	7	2	6	5	4	6	7	7	4	6	3	6	1	5	5	0.759090909	0.889851852	0.97975	0.344467777	0.514098078	0.524095216
BIOL	1003.3	A-F	1	21	Junior	28	0	5	4	1	3	3	7	4	7	4	1	4	5	4	3	2	2	6	1	5	5	0.763636364	0.879037037	0.958375	0.384663174	0.398029179	0.316844551
BIOL	1003.3	A-F	0	21	Junior	28	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.771636364	0.836703704	0.8814375	0.455407064	-0.056309	-0.429136643
BIOL	1003.3	S-N	1	21	Senior	28	0	4	3	4	4	5	6	6	3	4	3	4	4	5	3	4	3	5	4	5	5	0.894545455	0.869481481	0.85225	1.54229048	0.295475148	-0.71213682
BIOL	1003.3	S-N	1	21	Senior	29	0	3	4	2	5	5	7	5	4	2	3	5	6	5	5	5	3	6	4	5	5	0.465909091	0.798148148	1.0265625	-2.248135042	-0.470102573	0.977986292
BIOL	1003.3	S-N	0	21	Senior	29	0	5	1	6	3	2	4	1	5	3	6	5	2	2	6	2	6	5	1	5	4	0.752545455	0.794962963	0.824125	0.286586416	-0.504287246	-0.984835063
BIOL	1003.3	A-F	1	21	Sophomore	29	0	7	7	1	7	7	7	7	7	7	1	7	7	7	1	7	1	7	1	7	7	0.856363636	0.945925926	1.0075	1.204649175	1.115907358	0.793157482
BIOL	1003.3	A-F	1	21	Senior	29	0	6	6	6	7	7	6	6	6	5	2	2	4	4	2	3	1	5	2	5	5	0.866181818	0.947407407	1.00325	1.291471225	1.131807202	0.751949748
BIOL	1003.3	A-F	0	21	Senior	30	0	7	3	3	6	7	4	7	7	5	3	4	7	7	4	7	3	6	2	6	4	0.855	0.843148148	0.835	1.192590561	0.012855338	-0.879391742
BIOL	1003.3	A-F	0	21	Junior	30	0	7	6	1	6	6	6	6	6	6	2	6	6	6	4	6	2	6	2	2	6	0.871363636	0.965333333	1.0299375	1.337293971	1.324195375	1.010710081
BIOL	1003.3	S-N	0	21	Junior	31	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.752272727	0.819407407	0.8655625	0.284174686	-0.241939744	-0.583059651
BIOL	1003.3	A-F	0	21	Senior	31	0	5	1	2	5	5	7	5	5	5	3	6	6	6	4	5	2	7	1	5	5	0.798636364	0.915148148	0.99525	0.694167696	0.785587995	0.674382247
BIOL	1003.3	A-F	0	21	Senior	32	0	4	4	4	6	6	7	6	6	6	4	5	6	6	5	6	4	6	3	6	6	0.770909091	0.894962963	0.98025	0.448975799	0.568952555	0.528943184
BIOL	1003.3	A-F	1	21	Senior	32	0	4	2	3	4	5	6	4	4	4	2	6	4	4	3	4	2	5	4	5	6	0.874090909	0.914703704	0.942625	1.361411209	0.780818045	0.164133535
BIOL	1003.3	A-F	0	20	Sophomore	 	0	1	1	7	4	5	7	5	6	1	7	4	2	5	6	1	7	4	1	2	2	0.578454545	0.781407407	0.9209375	-1.252897127	-0.649770869	-0.046147111
BIOL	1003.3	A-F	0	20	Sophomore	 	0	3	1	5	2	6	4	4	4	4	4	4	4	4	4	4	4	4	4	4	 	0.736818182	0.900148148	1.0124375	0.147510356	0.624602024	0.841031174
BIOL	1003.3	A-F	1	20	Junior	 	0	5	6	3	5	6	2	7	3	5	5	6	5	6	2	6	2	4	3	6	6	0.843	0.723296296	0.641	1.086474724	-1.273442441	-2.760403624
BIOL	1003.3	S-N	1	20	Sophomore	21	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.581636364	0.735222222	0.8408125	-1.224760345	-1.145448657	-0.823034105
BIOL	1003.3	A-F	0	20	Junior	21	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.635727273	0.842703704	0.985	-0.746435174	0.008085388	0.574998888
BIOL	1003.3	A-F	1	20	Freshman	22	0	4	2	5	4	3	4	3	2	2	5	4	3	3	6	3	4	2	3	4	2	0.620909091	0.738740741	0.81975	-0.877472155	-1.10768651	-1.02725479
BIOL	1003.3	A-F	0	20	Sophomore	22	0	5	2	3	4	7	7	7	7	7	2	5	5	7	3	7	1	7	2	4	6	0.711363636	0.850259259	0.94575	-0.077583847	0.089174611	0.19443334
BIOL	1003.3	S-N	0	20	Freshman	23	0	5	3	5	6	6	5	5	5	4	4	5	5	4	5	6	6	4	3	5	5	0.58	0.729888889	0.8329375	-1.239230689	-1.202688109	-0.899389614
BIOL	1003.3	S-N	0	20	Junior	23	0	5	4	7	6	6	6	6	7	5	5	6	6	6	7	6	5	6	3	6	5	0.638636364	0.787888889	0.8905	-0.720710122	-0.580209024	-0.341267209
BIOL	1003.3	A-F	0	20	Sophomore	23	0	3	2	3	3	4	6	3	5	2	2	5	4	4	3	3	2	3	3	5	3	0.736363636	0.893666667	1.0018125	0.143490812	0.555040191	0.738011838
BIOL	1003.3	WTH	1	20	Junior	24	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
BIOL	1003.3	A-F	1	20	Sophomore	24	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.630272727	0.811703704	0.9364375	-0.79466965	-0.324618951	0.104139921
BIOL	1003.3	A-F	1	20	Sophomore	24	1	6	6	4	5	5	5	5	5	5	5	6	5	5	6	5	5	5	5	5	5	0.670454545	0.824148148	0.9298125	-0.439342381	-0.191060225	0.039904335
BIOL	1003.3	A-F	0	20	Sophomore	25	0	4	4	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	2	6	6	0.507272727	0.70237037	0.8365	-1.882356973	-1.498027808	-0.864847836
BIOL	1003.3	A-F	0	20	Sophomore	25	0	2	1	4	6	5	6	6	6	6	6	6	6	6	6	5	6	6	6	6	6	0.564545455	0.778962963	0.926375	-1.37589502	-0.676005615	0.00657455
BIOL	1003.3	A-F	1	20	Sophomore	25	0	4	2	4	6	4	6	5	4	4	4	5	5	5	4	4	3	5	4	6	6	0.613	0.813407407	0.9511875	-0.947412139	-0.306334132	0.247155
BIOL	1003.3	A-F	0	20	Sophomore	25	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.727090909	0.827740741	0.8969375	0.061492213	-0.152503087	-0.278849611
BIOL	1003.3	A-F	0	20	Sophomore	25	0	6	1	4	6	7	5	5	4	4	5	4	6	6	5	6	6	6	3	7	6	0.729090909	0.838407407	0.9135625	0.079178186	-0.038024182	-0.11765465
BIOL	1003.3	A-F	1	20	Sophomore	25	0	4	2	3	5	5	5	4	5	4	5	6	6	5	4	5	3	5	4	6	4	0.763636364	0.853444444	0.9151875	0.384663174	0.123359284	-0.101898751
BIOL	1003.3	A-F	0	20	Sophomore	25	0	6	2	5	7	6	7	5	6	4	4	4	6	6	4	6	1	6	1	6	6	0.812727273	0.84937037	0.8745625	0.818773412	0.079634701	-0.495796214
BIOL	1003.3	A-F	0	20	Junior	25	0	6	3	4	6	5	7	5	5	4	5	4	5	5	5	5	 	3	4	5	4	0.835272727	0.935333333	1.004125	1.018142555	1.002223434	0.760433693
BIOL	1003.3	S-N	1	20	Sophomore	26	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.564545455	0.721296296	0.8290625	-1.37589502	-1.294907237	-0.936961371
BIOL	1003.3	A-F	1	20	Junior	26	0	5	5	1	5	5	5	5	5	4	1	5	5	5	1	5	1	5	1	5	5	0.618454545	0.834185185	0.9825	-0.899177672	-0.083338749	0.550759044
BIOL	1003.3	S-N	0	20	Sophomore	26	0	5	3	5	7	6	7	6	7	7	4	6	6	6	5	4	3	5	1	5	5	0.664818182	0.865592593	1.003625	-0.489184662	0.253738055	0.755585724
BIOL	1003.3	A-F	1	20	Sophomore	26	0	5	2	4	5	4	5	5	5	5	3	5	5	5	5	5	3	5	3	5	3	0.674818182	0.679296296	0.682375	-0.400754799	-1.745667954	-2.359234208
BIOL	1003.3	S-N	1	20	Junior	26	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.727272727	0.775555556	0.80875	0.063100027	-0.712575263	-1.133910103
BIOL	1003.3	A-F	0	20	Sophomore	26	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.757090909	0.872925926	0.9525625	0.326781804	0.332442303	0.260486914
BIOL	1003.3	A-F	1	20	Sophomore	26	0	5	2	5	5	6	6	6	 	3	5	3	7	7	6	6	3	5	2	6	5	0.842545455	0.965296296	1.0496875	1.082455189	1.323797879	1.202204847
BIOL	1003.3	A-F	0	20	Sophomore	26	1	7	5	1	7	5	7	5	7	7	4	7	7	7	5	4	1	7	1	7	7	0.842727273	0.947814815	1.0200625	1.084063003	1.136179667	0.914962698
BIOL	1003.3	A-F	0	20	Junior	26	0	7	5	3	6	6	7	7	5	6	3	6	6	6	3	7	2	6	1	7	6	0.844818182	0.95662963	1.0335	1.102552883	1.23078377	1.045251858
BIOL	1003.3	A-F	1	20	Junior	26	0	3	4	4	3	1	6	5	7	5	7	5	1	5	7	7	6	7	3	6	6	0.899363636	1.002296296	1.0730625	1.584897589	1.720896605	1.428847387
BIOL	1003.3	A-F	0	20	Sophomore	27	0	5	5	5	6	6	 	5	5	6	6	5	5	6	5	 	 	5	6	5	5	0.626181818	0.84037037	0.987625	-0.830845502	-0.016956882	0.600450724
BIOL	1003.3	A-F	1	20	Sophomore	27	0	5	5	4	4	3	5	1	2	3	2	4	2	6	2	2	3	5	2	5	5	0.636181818	0.831518519	0.9658125	-0.742415639	-0.11195847	0.388958086
BIOL	1003.3	S-N	0	20	Sophomore	27	0	3	2	5	6	5	7	5	5	2	5	6	7	7	6	6	4	5	3	5	3	0.650909091	0.854740741	0.994875	-0.612182564	0.13727166	0.670746271
BIOL	1003.3	A-F	0	20	Junior	27	1	6	6	7	7	4	7	4	7	5	4	7	5	5	7	4	3	7	1	6	6	0.663454545	0.853555556	0.98425	-0.501243286	0.124551782	0.567726935
BIOL	1003.3	A-F	0	20	Sophomore	27	0	5	3	6	4	4	6	4	6	6	6	5	4	5	6	5	6	5	3	5	4	0.672545455	0.80362963	0.89375	-0.420852493	-0.411273127	-0.309755412
BIOL	1003.3	A-F	0	20	Sophomore	27	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.735454545	0.860222222	0.946	0.135451732	0.196101095	0.196857324
BIOL	1003.3	A-F	1	20	Sophomore	27	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.751363636	0.873777778	0.9579375	0.276135607	0.341584718	0.312602578
BIOL	1003.3	A-F	0	20	Sophomore	27	0	5	3	6	6	6	5	6	3	4	5	5	6	6	6	6	4	6	4	5	6	0.785272727	0.920037037	1.0126875	0.575993236	0.838057497	0.843455158
BIOL	1003.3	A-F	1	20	Sophomore	27	0	5	4	3	5	4	4	3	5	3	4	4	5	3	3	4	4	3	4	4	4	0.843181818	0.948444444	1.0208125	1.088082539	1.142937096	0.922234651
BIOL	1003.3	A-F	1	20	Sophomore	28	0	3	2	4	3	4	4	3	2	3	4	4	3	4	4	4	3	5	5	5	2	0.556818182	0.78	0.9334375	-1.44422719	-0.664875721	0.075052109
BIOL	1003.3	A-F	0	20	Junior	28	0	5	1	4	6	6	6	7	6	5	6	6	7	7	5	7	5	5	2	6	5	0.721818182	0.881592593	0.9914375	0.01486556	0.425456423	0.637416486
BIOL	1003.3	A-F	1	20	Sophomore	28	0	7	4	7	4	4	6	5	7	5	6	7	5	5	7	4	6	7	1	7	6	0.722545455	0.892481481	1.0093125	0.021296826	0.542320303	0.810731369
BIOL	1003.3	A-F	0	20	Junior	28	0	5	4	6	6	6	7	6	6	6	6	7	5	5	7	6	5	4	2	4	5	0.783909091	0.794222222	0.8013125	0.563934622	-0.512237174	-1.206023638
BIOL	1003.3	A-F	1	20	Sophomore	28	0	3	2	2	3	5	6	6	6	3	5	5	5	6	4	5	5	4	3	5	5	0.806818182	0.925037037	1.0063125	0.766519401	0.891719487	0.781643556
BIOL	1003.3	A-F	1	20	Sophomore	28	0	3	6	4	2	3	2	6	4	1	3	6	5	5	4	3	5	5	5	5	5	0.827272727	0.821148148	0.8169375	0.947398664	-0.223257419	-1.054524614
BIOL	1003.3	A-F	0	20	Sophomore	28	0	6	6	6	7	6	7	5	6	7	6	6	7	7	6	6	1	6	1	7	7	0.830272727	0.922592593	0.9860625	0.973927623	0.865484741	0.585300821
BIOL	1003.3	A-F	0	20	Sophomore	28	0	5	5	4	5	5	5	5	5	5	4	5	6	6	4	6	2	6	2	6	3	0.835272727	0.960074074	1.045875	1.018142555	1.267750914	1.165239085
BIOL	1003.3	A-F	0	20	Sophomore	28	0	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	0.921636364	0.972222222	1.007	1.781855019	1.398129673	0.788309514
BIOL	1003.3	A-F	0	20	Sophomore	29	0	4	1	4	2	3	6	4	3	4	3	5	5	5	5	4	5	4	3	4	6	0.735272727	0.886259259	0.9900625	0.133843918	0.47554094	0.624084572
BIOL	1003.3	A-F	1	20	Sophomore	29	1	6	6	3	6	6	6	6	5	6	3	7	6	7	3	5	2	6	6	6	6	0.803	0.920148148	1.0006875	0.73275527	0.839249985	0.727103908
BIOL	1003.3	A-F	0	20	Sophomore	29	0	5	2	2	4	4	6	5	5	5	4	5	5	5	4	5	3	4	3	5	5	0.830454545	0.941740741	1.01825	0.975535437	1.070990287	0.897388811
BIOL	1003.3	A-F	1	20	Junior	29	0	5	3	3	5	5	4	5	5	5	4	5	5	5	3	4	4	4	4	5	5	0.843181818	0.831740741	0.823875	1.088082539	-0.109573495	-0.987259047
BIOL	1003.3	A-F	0	20	Sophomore	29	0	7	7	4	6	7	6	6	6	6	5	6	6	6	7	7	5	5	6	6	3	0.858181818	0.985	1.0721875	1.220727334	1.535265873	1.420363442
BIOL	1003.3	A-F	0	20	Sophomore	29	0	5	3	4	5	5	6	5	5	3	5	5	5	6	5	5	4	5	3	5	5	0.915727273	0.999407407	1.0569375	1.729601008	1.689891899	1.272500394
BIOL	1003.3	A-F	1	20	Sophomore	30	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.776818182	0.834444444	0.8740625	0.50122981	-0.080556278	-0.500644182
BIOL	1003.3	A-F	0	20	Sophomore	30	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.796818182	0.922296296	1.0085625	0.678089538	0.862304764	0.803459416
BIOL	1003.3	A-F	1	20	Sophomore	30	0	6	7	7	7	7	7	7	7	7	6	7	7	7	7	6	7	7	1	7	7	0.821818182	0.903703704	0.96	0.899164197	0.662761667	0.332600449
BIOL	1003.3	A-F	1	20	Sophomore	30	0	5	4	1	5	5	7	5	6	4	1	6	5	5	2	4	1	5	1	5	5	0.837090909	0.942740741	1.015375	1.034220713	1.081722685	0.86951299
BIOL	1003.3	A-F	1	20	Sophomore	30	0	6	6	7	6	5	6	7	6	6	5	7	7	6	7	6	5	6	7	6	7	0.891636364	0.978185185	1.0376875	1.516565428	1.462126566	1.085853597
BIOL	1003.3	A-F	1	20	Sophomore	31	1	6	2	1	6	7	7	6	6	3	2	6	7	7	1	6	1	5	2	3	3	0.877090909	0.957481481	1.01275	1.387940168	1.239926174	0.844061154
BIOL	1003.3	A-F	0	20	Sophomore	31	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1.000454545	0.938148148	0.8953125	2.478843119	1.032433149	-0.29460551
BIOL	1003.3	A-F	1	20	Sophomore	33	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.849818182	0.95737037	1.0313125	1.146767815	1.238733686	1.024041995
BIOL	1003.3	S-N	0	19	Sophomore	 	0	4	1	6	5	5	3	2	2	3	7	3	6	6	7	3	7	5	7	2	2	0.621636364	0.684148148	0.727125	-0.87104089	-1.693595947	-1.925341004
BIOL	1003.3	A-F	0	19	Sophomore	 	0	5	7	5	5	6	7	7	7	5	3	6	7	7	6	5	5	7	1	6	3	0.753	0.924481481	1.042375	0.290605952	0.885757039	1.131303304
BIOL	1003.3	S-N	0	19	Sophomore	 	0	5	3	4	5	6	6	7	5	4	3	5	7	7	5	7	5	4	2	4	5	0.759818182	0.910222222	1.013625	0.350899042	0.732720996	0.8525451
BIOL	1003.3	A-F	1	19	Freshman	19	1	7	5	4	7	7	7	6	5	6	5	7	6	6	6	6	4	6	3	6	6	0.576636364	0.700518519	0.7856875	-1.268975277	-1.51790261	-1.357522662
BIOL	1003.3	A-F	0	19	Sophomore	20	0	5	5	4	5	5	4	5	5	5	5	5	5	5	5	5	3	5	3	5	4	0.791818182	0.940740741	1.043125	0.633874606	1.060257889	1.138575257
BIOL	1003.3	A-F	1	19	Sophomore	22	0	4	1	1	7	5	7	3	6	3	3	6	2	5	3	5	5	7	2	7	3	0.705272727	0.861111111	0.96825	-0.131445673	0.205641006	0.412591934
BIOL	1003.3	A-F	0	19	Sophomore	23	0	7	7	1	7	7	7	7	7	7	7	5	6	5	6	5	5	5	7	7	7	0.553636364	0.760037037	0.9019375	-1.472363963	-0.879126185	-0.230369924
BIOL	1003.3	A-F	0	19	Sophomore	24	0	5	3	5	4	5	6	5	6	5	6	4	6	5	6	5	6	5	2	4	4	0.702090909	0.851296296	0.953875	-0.159582446	0.100304505	0.273212832
BIOL	1003.3	A-F	0	19	Freshman	24	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.708454545	0.822	0.9000625	-0.103308899	-0.214115004	-0.248549807
BIOL	1003.3	A-F	0	19	Sophomore	24	0	4	3	1	5	6	7	4	7	5	1	5	7	7	1	5	2	6	3	7	5	0.778909091	0.918037037	1.0136875	0.51971969	0.816592701	0.853151096
BIOL	1003.3	A-F	0	19	Sophomore	25	0	5	4	5	3	 	5	6	6	4	5	4	6	5	5	4	3	5	6	5	6	0.633909091	0.855	1.007	-0.762513333	0.14005413	0.788309514
BIOL	1003.3	A-F	0	19	Sophomore	25	0	5	4	6	6	5	7	6	5	6	7	6	6	6	6	6	5	6	2	6	6	0.648636364	0.867148148	1.017375	-0.632280258	0.27043289	0.888904865
BIOL	1003.3	A-F	0	19	Freshman	25	0	4	4	1	4	7	6	5	3	3	4	5	7	7	4	5	3	6	5	6	5	0.715909091	0.821074074	0.893375	-0.037388451	-0.22405241	-0.313391389
BIOL	1003.3	A-F	0	19	Sophomore	25	1	5	1	2	6	5	4	5	2	4	4	4	6	6	7	5	6	1	2	3	2	0.735	0.869296296	0.961625	0.131432197	0.293487669	0.348356348
BIOL	1003.3	S-N	0	19	Sophomore	25	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.772090909	0.909814815	1.0045	0.4594266	0.728348542	0.76406967
BIOL	1003.3	A-F	0	19	Sophomore	25	0	5	4	2	6	6	5	6	4	4	2	5	7	7	3	6	2	5	2	5	4	0.785272727	0.929185185	1.028125	0.575993236	0.936239063	0.993136194
BIOL	1003.3	A-F	0	19	Junior	25	0	5	2	5	3	6	6	5	5	3	5	6	5	6	5	4	6	6	2	5	3	0.813181818	0.934888889	1.0185625	0.822792948	0.997453484	0.900418791
BIOL	1003.3	A-F	0	19	Sophomore	25	0	5	3	2	6	7	7	6	6	6	2	6	7	7	6	7	2	6	1	6	6	0.843909091	0.953925926	1.0295625	1.094513804	1.201766542	1.007074104
BIOL	1003.3	A-F	1	19	Sophomore	25	0	4	1	5	5	7	5	5	4	5	6	5	5	6	5	5	6	6	3	5	2	0.857090909	0.935888889	0.9900625	1.211080441	1.008185882	0.624084572
BIOL	1003.3	A-F	1	19	Sophomore	26	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.571818182	0.707703704	0.801125	-1.311582394	-1.440788345	-1.207841626
BIOL	1003.3	A-F	0	19	Sophomore	26	0	5	3	5	6	6	5	5	4	4	5	5	5	6	6	5	5	5	5	5	5	0.620454545	0.833148148	0.979375	-0.881491699	-0.094468643	0.520459239
BIOL	1003.3	S-N	0	19	Sophomore	26	0	4	1	2	3	2	3	2	2	1	2	3	2	4	2	3	3	5	4	6	5	0.635909091	0.850740741	0.9984375	-0.74482736	0.094342068	0.705288048
BIOL	1003.3	A-F	0	19	Sophomore	26	0	4	3	4	6	6	6	6	5	6	5	5	6	6	4	6	4	6	4	5	4	0.743909091	0.895666667	1	0.210215167	0.576504987	0.720437951
BIOL	1003.3	A-F	0	19	Freshman	26	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.763181818	0.865259259	0.9354375	0.380643629	0.250160581	0.094443984
BIOL	1003.3	A-F	1	19	Sophomore	26	0	6	6	5	5	4	6	6	6	5	6	6	6	5	5	5	6	6	5	6	6	0.842090909	0.930703704	0.991625	1.078435645	0.952536413	0.639234474
BIOL	1003.3	A-F	0	19	Sophomore	27	0	5	2	2	5	4	5	5	5	5	2	4	4	5	2	3	1	5	1	5	7	0.672545455	0.817481481	0.917125	-0.420852493	-0.262609548	-0.083112872
BIOL	1003.3	A-F	0	19	Sophomore	27	1	5	1	3	6	5	6	4	5	4	4	6	5	6	5	5	3	4	5	5	5	0.679545455	0.842074074	0.9538125	-0.358951588	0.001327948	0.272606836
BIOL	1003.3	A-F	0	19	Sophomore	27	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.707090909	0.880814815	1.00025	-0.115367514	0.417109	0.722861935
